step,loss,q_mean,q_max
43496,0.14791558682918549,0.5866484045982361,1.381140947341919
43500,0.05381748080253601,0.5726416707038879,1.0064420700073242
43504,0.11081556975841522,0.5712450742721558,1.3645573854446411
43508,0.006501911208033562,0.7023008465766907,3.3978238105773926
43512,0.044348545372486115,0.5975345969200134,0.8536402583122253
43516,0.005531262140721083,0.6169481873512268,1.3370879888534546
43520,0.00904606468975544,0.6435521841049194,1.7649123668670654
43524,0.05455714836716652,0.606237530708313,0.903066873550415
43528,0.04134167358279228,0.6088264584541321,1.1733165979385376
43532,0.08749959617853165,0.7165078520774841,1.4794352054595947
43536,0.05760268494486809,0.6099280714988708,0.939725399017334
43540,0.061945389956235886,0.6704748868942261,4.558563709259033
43544,0.004406575113534927,0.6021539568901062,1.1574673652648926
43548,0.003149024909362197,0.5945829153060913,0.8553954362869263
43552,0.0703790932893753,0.7922071218490601,3.657924175262451
43556,0.048383038491010666,0.6565341353416443,3.7315282821655273
43560,0.2066441774368286,0.5422470569610596,1.0400609970092773
43564,0.03597494214773178,0.6483677625656128,0.9475013017654419
43568,0.01299519743770361,0.6947517991065979,2.8056511878967285
43572,0.040024105459451675,0.6197357177734375,0.8274476528167725
43576,0.12482485920190811,0.6266760230064392,4.12269401550293
43580,0.050907861441373825,0.6726061105728149,2.7368242740631104
43584,0.08837626874446869,0.5767147541046143,0.9028002023696899
43588,0.00529255298897624,0.6984704732894897,3.1892223358154297
43592,0.055848948657512665,0.6498175859451294,1.0124411582946777
43596,0.04064638540148735,0.6331982612609863,1.1118252277374268
43600,0.0038229376077651978,0.6201688051223755,0.8805723190307617
43604,0.0025124484673142433,0.7991083264350891,3.7462401390075684
43608,0.03929463401436806,0.7424939274787903,1.9176557064056396
43612,0.011994670145213604,0.6894007325172424,1.9792485237121582
43616,0.002462224569171667,0.6578130125999451,0.8732284307479858
43620,0.09172728657722473,0.6059703230857849,1.6694620847702026
43624,0.06966778635978699,0.5576438307762146,0.8329242467880249
43628,0.12310498207807541,0.6026857495307922,3.0224883556365967
43632,0.04474446177482605,0.6733064651489258,3.7612392902374268
43636,0.05629776045680046,0.5372347235679626,0.9706171751022339
43640,0.04823031648993492,0.605474591255188,2.829533100128174
43644,0.08838266879320145,0.5815420150756836,1.3033699989318848
43648,0.057193271815776825,0.6223018765449524,1.1236953735351562
43652,0.03719469532370567,0.5716051459312439,0.8692535161972046
43656,0.16392983496189117,0.6206661462783813,2.3995797634124756
43660,0.04979933053255081,0.6505618691444397,1.7046294212341309
43664,0.003609884064644575,0.7717218399047852,4.817618370056152
43668,0.09690588712692261,0.7808846235275269,3.447525978088379
43672,0.04789339005947113,0.809863269329071,4.962778091430664
43676,0.07136137783527374,0.5833810567855835,0.9157074689865112
43680,0.00943100918084383,0.5498462915420532,0.9717257022857666
43684,0.004976455122232437,0.6583027839660645,1.2872276306152344
43688,0.09048531204462051,0.6862288117408752,3.84657621383667
43692,0.056446123868227005,0.8485040664672852,4.91740608215332
43696,0.0430835597217083,0.6564118266105652,1.9158079624176025
43700,0.2070668488740921,0.6395615339279175,3.456033706665039
43704,0.043331097811460495,0.7112184762954712,3.2397565841674805
43708,0.00935532059520483,0.6032019257545471,0.9697938561439514
43712,0.10380787402391434,0.6785117387771606,3.884709596633911
43716,0.0036812089383602142,0.6544818878173828,2.038580894470215
43720,0.03583340346813202,0.5435283184051514,0.8989080190658569
43724,0.08590751141309738,0.568187952041626,0.9146904349327087
43728,0.007726840674877167,0.5942637324333191,0.9019266963005066
43732,0.09248168766498566,0.5633874535560608,0.8989955186843872
43736,0.003574319649487734,0.641732931137085,0.8335785269737244
43740,0.04615145921707153,0.6124457120895386,0.9159566164016724
43744,0.015129992738366127,0.7221565246582031,3.390578031539917
43748,0.01035342738032341,0.59432053565979,1.3164483308792114
43752,0.006651417817920446,0.6422603130340576,1.3427072763442993
43756,0.004156785551458597,0.7860301733016968,4.702540397644043
43760,0.02872711606323719,0.6748350858688354,2.1302852630615234
43764,0.004397407174110413,0.5739225745201111,1.0776288509368896
43768,0.09031154215335846,0.6785812377929688,3.787893772125244
43772,0.00591902993619442,0.6325930953025818,0.9830081462860107
43776,0.12070487439632416,0.6522616147994995,1.0895673036575317
43780,0.08238579332828522,0.6481382846832275,2.343532085418701
43784,0.05694837495684624,0.576217532157898,1.1426399946212769
43788,0.00723293237388134,0.7225208282470703,3.3100051879882812
43792,0.09239834547042847,0.6158903241157532,0.9446718692779541
43796,0.04714026302099228,0.5664454698562622,0.8886826038360596
43800,0.09676940739154816,0.6036771535873413,0.9763284921646118
43804,0.0030261422507464886,0.630452573299408,0.8654009103775024
43808,0.050305236130952835,0.58248370885849,1.1104803085327148
43812,0.09416377544403076,0.589613676071167,0.8387763500213623
43816,0.005713860038667917,0.5613530874252319,0.8920551538467407
43820,0.029561303555965424,0.8409587144851685,3.53314208984375
43824,0.004550321027636528,0.6341205835342407,0.8897662162780762
43828,0.09312175214290619,0.6307146549224854,0.9134990572929382
43832,0.0032551707699894905,0.6558016538619995,0.9132161140441895
43836,0.05409920960664749,0.6857483983039856,1.4695193767547607
43840,0.003631975967437029,0.6702755689620972,0.9095003604888916
43844,0.06373611837625504,0.8967815637588501,3.823713779449463
43848,0.1498277336359024,0.6414545178413391,0.9162567853927612
43852,0.0055243787355721,0.6815527081489563,1.0176761150360107
43856,0.05049452930688858,0.6770989298820496,1.6165491342544556
43860,0.054975856095552444,0.7146166563034058,3.9708242416381836
43864,0.0844358578324318,0.7609695792198181,3.5095605850219727
43868,0.08849470317363739,0.6410759091377258,3.5793375968933105
43872,0.005914763547480106,0.5870853662490845,0.9464766979217529
43876,0.0048479377292096615,0.7115182280540466,3.7920124530792236
43880,0.004682392813265324,0.644878625869751,3.889504909515381
43884,0.049036525189876556,0.6594995260238647,3.014798402786255
43888,0.00659903371706605,0.6312367916107178,3.4732284545898438
43892,0.03716631978750229,0.6364411115646362,3.80106782913208
43896,0.12271401286125183,0.6141917109489441,0.9951870441436768
43900,0.14200356602668762,0.6368501782417297,2.009695053100586
43904,0.043762318789958954,0.6745599508285522,3.2251157760620117
43908,0.019405417144298553,0.5515280961990356,0.8623411655426025
43912,0.13775648176670074,0.6303313970565796,3.801758289337158
43916,0.04755366966128349,0.7000091671943665,1.2592687606811523
43920,0.09067851305007935,0.6777089238166809,2.4191441535949707
43924,0.049515049904584885,0.6589720845222473,1.5359818935394287
43928,0.08591935783624649,0.6078768372535706,1.1077436208724976
43932,0.005260140635073185,0.6275610327720642,0.9273547530174255
43936,0.08188612759113312,0.7484862804412842,3.542289972305298
43940,0.050057776272296906,0.6331195831298828,1.2977813482284546
43944,0.10400480031967163,0.6193069815635681,3.4596035480499268
43948,0.009950934909284115,0.6706452965736389,3.18040132522583
43952,0.11622083187103271,0.6829264760017395,2.7525744438171387
43956,0.08153855800628662,0.6276497840881348,2.6878013610839844
43960,0.00800769031047821,0.6057796478271484,0.9643017053604126
43964,0.042430803179740906,0.5760487914085388,0.8678252100944519
43968,0.1405879706144333,0.5829446315765381,2.2914559841156006
43972,0.09096483886241913,0.5566891431808472,1.415450096130371
43976,0.08163832128047943,0.5409109592437744,2.360938310623169
43980,0.012537785805761814,0.6694288849830627,3.8306808471679688
43984,0.024980073794722557,0.5612894296646118,3.6920061111450195
43988,0.003520685713738203,0.7141404151916504,2.403303384780884
43992,0.005497765727341175,0.6273216009140015,2.9315056800842285
43996,0.006739229895174503,0.6556249856948853,3.914917469024658
44000,0.0342458076775074,0.6313288807868958,0.9709404706954956
44004,0.04328273609280586,0.6517359018325806,0.8945680856704712
44008,0.01244706753641367,0.6580686569213867,1.4935836791992188
44012,0.07165226340293884,0.6470085978507996,1.6170992851257324
44016,0.007976734079420567,0.7903218865394592,3.7723236083984375
44020,0.0854315310716629,0.6686944961547852,0.9365881085395813
44024,0.08085097372531891,0.6637680530548096,2.4131393432617188
44028,0.004900598898530006,0.7732774019241333,3.138862133026123
44032,0.03999917581677437,0.901034951210022,3.7607250213623047
44036,0.004890995565801859,0.5876802206039429,0.966128945350647
44040,0.005310326814651489,0.604952335357666,0.909517765045166
44044,0.05302150547504425,0.6095148921012878,0.9411547183990479
44048,0.009181001223623753,0.7154396176338196,4.221354961395264
44052,0.0542265959084034,0.6504600048065186,3.0076045989990234
44056,0.040012285113334656,0.6663095951080322,3.296384811401367
44060,0.009028345346450806,0.5832118988037109,0.9660180807113647
44064,0.008417565375566483,0.5696724057197571,1.1041749715805054
44068,0.10269312560558319,0.5362964868545532,0.922489583492279
44072,0.05576455593109131,0.5533204078674316,0.9349202513694763
44076,0.14057497680187225,0.5633797645568848,1.1986515522003174
44080,0.12224912643432617,0.6424872875213623,1.0169081687927246
44084,0.04865124449133873,0.6363956928253174,1.5408035516738892
44088,0.0051218424923717976,0.5791442394256592,0.9695982933044434
44092,0.14345426857471466,0.5334189534187317,0.8616548180580139
44096,0.060083258897066116,0.6178815364837646,3.3090436458587646
44100,0.0032801104243844748,0.6334560513496399,1.2025011777877808
44104,0.04515537619590759,0.5830202102661133,1.1174304485321045
44108,0.04375409707427025,0.6228432655334473,0.8605430126190186
44112,0.04553874954581261,0.6659961938858032,1.5482665300369263
44116,0.04957038164138794,0.6379760503768921,2.6571319103240967
44120,0.005707860924303532,0.5558651685714722,0.8741050958633423
44124,0.03589201718568802,0.6923354268074036,0.9196314215660095
44128,0.08606984466314316,0.6117656826972961,2.749605178833008
44132,0.039312783628702164,0.6196643114089966,0.8788958787918091
44136,0.05511869117617607,0.5942665338516235,0.9170076251029968
44140,0.08863510936498642,0.6424385905265808,3.0293750762939453
44144,0.00544327637180686,0.6184138655662537,1.0837419033050537
44148,0.0059243603609502316,0.6201263070106506,1.0126948356628418
44152,0.03539764881134033,0.6627318263053894,3.505587339401245
44156,0.0832376554608345,0.6208969354629517,3.405268669128418
44160,0.004760213661938906,0.8967244625091553,4.96279239654541
44164,0.005620773881673813,0.6385749578475952,1.4607288837432861
44168,0.08574969321489334,0.6939080953598022,3.4690377712249756
44172,0.0580240823328495,0.7080255746841431,1.7205331325531006
44176,0.00709831016138196,0.6045586466789246,1.1797537803649902
44180,0.08580295741558075,0.651767373085022,2.052673816680908
44184,0.008313612081110477,0.5961712002754211,1.0383107662200928
44188,0.05079492926597595,0.6445337533950806,1.2379841804504395
44192,0.13444334268569946,0.5827620029449463,0.9298446178436279
44196,0.0389532744884491,0.6124011874198914,1.2014274597167969
44200,0.10335070639848709,0.653079628944397,2.979160785675049
44204,0.12641821801662445,0.5380092859268188,0.7975262403488159
44208,0.0966971293091774,0.5968689918518066,1.0255674123764038
44212,0.007825556211173534,0.6225386261940002,1.095841884613037
44216,0.0482892282307148,0.5768209099769592,0.9695596694946289
44220,0.0021930274087935686,0.6591484546661377,0.9344576001167297
44224,0.08116499334573746,0.5789147615432739,0.8426327109336853
44228,0.04511401429772377,0.7021095752716064,4.199902057647705
44232,0.050032686442136765,0.6891199350357056,3.7540290355682373
44236,0.05036940798163414,0.6296349167823792,0.9767669439315796
44240,0.08152935653924942,0.5678748488426208,0.8728628754615784
44244,0.052521057426929474,0.652013897895813,2.1662614345550537
44248,0.042042363435029984,0.6074323654174805,0.8869059085845947
44252,0.003150111995637417,0.5955814719200134,1.408475637435913
44256,0.008957672864198685,0.6645870804786682,1.4541867971420288
44260,0.04510592296719551,0.5862324237823486,0.876921534538269
44264,0.05877455696463585,0.7832747101783752,3.7175071239471436
44268,0.007478543557226658,0.7158304452896118,2.921891212463379
44272,0.038143228739500046,0.635888934135437,1.006426453590393
44276,0.007412548176944256,0.6889987587928772,2.8293323516845703
44280,0.04279403015971184,0.5913326144218445,0.9365059733390808
44284,0.04933999478816986,0.6885384321212769,2.00425386428833
44288,0.0860026478767395,0.6685581207275391,1.4095652103424072
44292,0.08941270411014557,0.7940400242805481,4.423051357269287
44296,0.050186678767204285,0.7332342267036438,2.6752805709838867
44300,0.049629032611846924,0.7032332420349121,3.0235986709594727
44304,0.13002733886241913,0.5692447423934937,0.8603577613830566
44308,0.005755685735493898,0.6804484724998474,3.4411983489990234
44312,0.09668638557195663,0.6033018827438354,2.1952836513519287
44316,0.005193623248487711,0.6270859837532043,1.0111243724822998
44320,0.08710434287786484,0.7032744288444519,3.336057186126709
44324,0.010214930400252342,0.7637425065040588,3.7604689598083496
44328,0.0045502581633627415,0.6531677842140198,1.3292598724365234
44332,0.007795242127031088,0.6579256057739258,1.1102077960968018
44336,0.038820311427116394,0.6733470559120178,4.362109661102295
44340,0.05113181099295616,0.7776645421981812,3.5538206100463867
44344,0.008257273584604263,0.6804354190826416,3.515260696411133
44348,0.10474126040935516,0.7654591202735901,3.8079895973205566
44352,0.09477515518665314,0.7259803414344788,3.297464609146118
44356,0.05082791671156883,0.7772175073623657,3.4950222969055176
44360,0.07353702932596207,0.5862817764282227,1.8051875829696655
44364,0.10718764364719391,0.5786746144294739,0.8123592734336853
44368,0.04863428324460983,0.5588510036468506,0.8251298666000366
44372,0.012994700111448765,0.6125741600990295,3.5385780334472656
44376,0.03937690705060959,0.610120415687561,0.9148600101470947
44380,0.005111451726406813,0.6045754551887512,0.8833268284797668
44384,0.004841539077460766,0.5730575323104858,0.8936601877212524
44388,0.005963603965938091,0.58912593126297,0.8886857032775879
44392,0.058166541159152985,0.6024932265281677,1.62473464012146
44396,0.12718388438224792,0.6809801459312439,1.9711754322052002
44400,0.04650018736720085,0.6589350700378418,2.6382758617401123
44404,0.005319918505847454,0.6334229111671448,0.9730148315429688
44408,0.007730875629931688,0.7806914448738098,3.7712996006011963
44412,0.04710836708545685,0.7197113037109375,3.768141746520996
44416,0.005216208752244711,0.6832715272903442,1.2369002103805542
44420,0.07615876197814941,0.6625101566314697,1.5492522716522217
44424,0.0033777770586311817,0.6494628190994263,0.9486599564552307
44428,0.1439317911863327,0.6685521602630615,2.221027374267578
44432,0.006470225751399994,0.631024181842804,1.2174973487854004
44436,0.0664466992020607,0.7771819233894348,3.6505208015441895
44440,0.12376195937395096,0.7155956625938416,3.728884220123291
44444,0.05146797373890877,0.5869302749633789,0.8634648323059082
44448,0.00296580558642745,0.6961687207221985,3.0184836387634277
44452,0.09752613306045532,0.5459719896316528,1.1165521144866943
44456,0.09553279727697372,0.6492341160774231,3.6017727851867676
44460,0.03731078654527664,0.62794429063797,1.4672222137451172
44464,0.004175515845417976,0.626624584197998,1.1244027614593506
44468,0.0926554948091507,0.6180614233016968,3.083118438720703
44472,0.14510372281074524,0.5194444060325623,1.1077170372009277
44476,0.047524016350507736,0.5970821380615234,1.0102088451385498
44480,0.0042906287126243114,0.5821354389190674,0.8907111287117004
44484,0.040230825543403625,0.5391287207603455,0.8296650052070618
44488,0.008266748860478401,0.5878947377204895,1.044419765472412
44492,0.1029910072684288,0.5718352198600769,0.8513302206993103
44496,0.014167914167046547,0.834536075592041,4.293272972106934
44500,0.1085454598069191,0.6830369234085083,3.4324076175689697
44504,0.08061256259679794,0.6059383153915405,0.8577936887741089
44508,0.11801937967538834,0.6081538200378418,1.3477566242218018
44512,0.049382228404283524,0.7139569520950317,4.787573337554932
44516,0.004469869192689657,0.5916051864624023,0.8710789680480957
44520,0.08080893009901047,0.6132619380950928,1.7660770416259766
44524,0.006508814170956612,0.6302617788314819,1.3445713520050049
44528,0.005468015093356371,0.6005195379257202,0.8391443490982056
44532,0.050147660076618195,0.637159526348114,0.889115035533905
44536,0.039405349642038345,0.7094272971153259,3.1549015045166016
44540,0.05895412713289261,0.7944725751876831,3.0389018058776855
44544,0.001484756008721888,0.6577174663543701,1.119084119796753
44548,0.0069921924732625484,0.6315412521362305,1.166722059249878
44552,0.09226830303668976,0.6989115476608276,3.774807929992676
44556,0.043022457510232925,0.7647954225540161,3.9316658973693848
44560,0.006820606999099255,0.6730509996414185,1.0703492164611816
44564,0.014941838569939137,0.694570779800415,1.7687535285949707
44568,0.060085054486989975,0.6157265305519104,1.0125013589859009
44572,0.0914628729224205,0.6116988658905029,0.8876338005065918
44576,0.00188366137444973,0.7156597375869751,3.1991610527038574
44580,0.00601082481443882,0.6611888408660889,3.035928726196289
44584,0.06909486651420593,0.7041504979133606,3.7558093070983887
44588,0.07383539527654648,0.538541853427887,1.6125073432922363
44592,0.004895386751741171,0.588230311870575,0.8732243776321411
44596,0.054523076862096786,0.6164153814315796,1.0451343059539795
44600,0.005908198654651642,0.5377451777458191,0.8586709499359131
44604,0.00964317750185728,0.6927041411399841,2.7653651237487793
44608,0.11284178495407104,0.6445045471191406,2.589787244796753
44612,0.0877092033624649,0.6036850810050964,0.9743789434432983
44616,0.011965552344918251,0.5970573425292969,1.0737953186035156
44620,0.004246331285685301,0.6673043966293335,1.122300148010254
44624,0.0035497434437274933,0.6533843278884888,1.3863685131072998
44628,0.008091945201158524,0.6820344924926758,1.218531847000122
44632,0.006195089779794216,0.7614909410476685,4.158982753753662
44636,0.09961449354887009,0.981809675693512,4.203778266906738
44640,0.09023561328649521,0.7187000513076782,3.1379199028015137
44644,0.03584948554635048,0.6956944465637207,3.0490641593933105
44648,0.08778724819421768,0.9126235246658325,3.532775402069092
44652,0.0038616005331277847,0.6321877837181091,0.8824516534805298
44656,0.004801593255251646,0.6654219031333923,3.8166770935058594
44660,0.05347156524658203,0.709563672542572,2.912364959716797
44664,0.0035023947712033987,0.6219669580459595,1.8744537830352783
44668,0.0030334661714732647,0.629929780960083,1.371117115020752
44672,0.04447704926133156,0.781430721282959,3.65390944480896
44676,0.051160868257284164,0.7417582273483276,3.778768539428711
44680,0.08900493383407593,0.6846808195114136,3.8042116165161133
44684,0.08564828336238861,0.7962855696678162,4.724302291870117
44688,0.00564477639272809,0.6380939483642578,0.8387877941131592
44692,0.002232840284705162,0.6845223307609558,1.3910291194915771
44696,0.09012125432491302,0.7942606806755066,4.1238226890563965
44700,0.011628358624875546,0.7900265455245972,3.646505355834961
44704,0.005137713626027107,0.8392674922943115,3.5381879806518555
44708,0.0037643108516931534,0.6738331317901611,1.2945079803466797
44712,0.005889012478291988,0.6591962575912476,1.2418758869171143
44716,0.009145520627498627,0.7152349352836609,2.12172269821167
44720,0.0028349163476377726,0.6388343572616577,0.9432854652404785
44724,0.04795486107468605,0.5762354731559753,1.1267004013061523
44728,0.002894655568525195,0.6832159757614136,1.370414137840271
44732,0.09871575981378555,0.5832764506340027,0.8247427940368652
44736,0.0808815285563469,0.6007223129272461,0.8612450361251831
44740,0.01117054931819439,0.7241643667221069,2.736755847930908
44744,0.0041617751121521,0.6075483560562134,0.8704860210418701
44748,0.04507258161902428,0.6265378594398499,0.948527455329895
44752,0.051380760967731476,0.5674976110458374,0.8325991630554199
44756,0.17759710550308228,0.5383846759796143,1.1438817977905273
44760,0.058674875646829605,0.5441907644271851,0.8310749530792236
44764,0.08518056571483612,0.5654284954071045,1.6254119873046875
44768,0.09370285272598267,0.6069708466529846,0.9334108829498291
44772,0.05044173076748848,0.6364290714263916,2.6745986938476562
44776,0.009835673496127129,0.7900761365890503,3.0998358726501465
44780,0.05121061950922012,0.6897472739219666,3.9413652420043945
44784,0.002716552931815386,0.708755612373352,3.5807504653930664
44788,0.07879979908466339,0.6216450929641724,1.0089491605758667
44792,0.13338908553123474,0.6188402771949768,3.341660499572754
44796,0.04538802057504654,0.6233696937561035,0.8757234215736389
44800,0.09430617094039917,0.6075332164764404,1.0686769485473633
44804,0.00271734781563282,0.7593837380409241,2.8306877613067627
44808,0.1571146547794342,0.5853768587112427,0.9854639768600464
44812,0.052691273391246796,0.6240069270133972,0.9450157880783081
44816,0.0036116770934313536,0.6010542511940002,0.9401804804801941
44820,0.03378641977906227,0.6624832153320312,4.159217357635498
44824,0.07988967001438141,0.6908524632453918,3.9625959396362305
44828,0.04651002213358879,0.7871296405792236,4.049736499786377
44832,0.006784303113818169,0.6190944910049438,1.5861896276474
44836,0.053431186825037,0.5991737246513367,0.9310170412063599
44840,0.04342040792107582,0.6795128583908081,3.6200151443481445
44844,0.007158567663282156,0.6527881026268005,0.8687645196914673
44848,0.012304260395467281,0.7306951284408569,3.8228302001953125
44852,0.09594520181417465,0.615401029586792,1.1223266124725342
44856,0.003655263688415289,0.67255699634552,2.953131675720215
44860,0.007739413995295763,0.819011390209198,3.2904930114746094
44864,0.045192278921604156,0.7147334814071655,3.243285655975342
44868,0.0030648440588265657,0.6627911329269409,1.3761327266693115
44872,0.003991164732724428,0.5841920971870422,0.863734245300293
44876,0.04880506545305252,0.8349599242210388,3.473721981048584
44880,0.07143838703632355,0.614474892616272,1.010419249534607
44884,0.050838831812143326,0.6128381490707397,0.8942244648933411
44888,0.04520902410149574,0.6439025402069092,0.8346412181854248
44892,0.09538304805755615,0.723156750202179,3.490145683288574
44896,0.05436531826853752,0.7146387696266174,4.2158098220825195
44900,0.002822328358888626,0.7685298323631287,3.7272329330444336
44904,0.05280464142560959,0.7240459322929382,3.190814256668091
44908,0.04243883863091469,0.6375126242637634,0.876421332359314
44912,0.065702885389328,0.7471820712089539,4.5933027267456055
44916,0.002111402340233326,0.6133784055709839,0.8581835031509399
44920,0.05806988850235939,0.6222048997879028,1.206640601158142
44924,0.040425706654787064,0.7460053563117981,3.500692844390869
44928,0.052704714238643646,0.730492115020752,2.8005964756011963
44932,0.045105453580617905,0.598166823387146,0.8856068849563599
44936,0.04555048793554306,0.6913304328918457,1.3050556182861328
44940,0.007931860163807869,0.6725789308547974,1.6573785543441772
44944,0.0030543513130396605,0.6628597378730774,1.0349692106246948
44948,0.09500131756067276,0.5877046585083008,0.8971316814422607
44952,0.0853034257888794,0.6330883502960205,1.0591554641723633
44956,0.015941360965371132,0.8617207407951355,4.716392517089844
44960,0.03415782377123833,0.7539800405502319,2.8974788188934326
44964,0.0035533150658011436,0.7709110975265503,3.702606439590454
44968,0.004390819929540157,0.7709757089614868,4.039278984069824
44972,0.03511809557676315,0.6606874465942383,1.1465922594070435
44976,0.15172217786312103,0.7211096882820129,3.3881101608276367
44980,0.044239629060029984,0.7825270891189575,3.985004186630249
44984,0.0060943132266402245,0.5975044965744019,0.9359545707702637
44988,0.08799717575311661,0.6998062133789062,3.356509208679199
44992,0.0791073888540268,0.6186822056770325,0.9272655248641968
44996,0.04702981561422348,0.6133543252944946,1.5839343070983887
45000,0.0031306135933846235,0.710954487323761,3.8827967643737793
45004,0.003804763313382864,0.5744627714157104,1.0600749254226685
45008,0.0897596925497055,0.7328490614891052,3.682239055633545
45012,0.046657316386699677,0.608389139175415,1.186558485031128
45016,0.08869799226522446,0.5752128958702087,0.8962150812149048
45020,0.08371277153491974,0.6332536935806274,1.2115592956542969
45024,0.040912967175245285,0.6239384412765503,3.3675546646118164
45028,0.009539216756820679,0.7641550302505493,4.295416355133057
45032,0.09695112705230713,0.6008121371269226,2.154564142227173
45036,0.1428365409374237,0.5936836004257202,0.8955841660499573
45040,0.05389724299311638,0.5698035955429077,0.805610179901123
45044,0.005714942701160908,0.6050383448600769,0.8979629278182983
45048,0.050313908606767654,0.7366804480552673,3.955155611038208
45052,0.045723143965005875,0.7112147808074951,3.7124316692352295
45056,0.00432218611240387,0.6358208060264587,1.0828050374984741
45060,0.0017424746183678508,0.7027463316917419,1.3196709156036377
45064,0.0463799312710762,0.7190493941307068,4.318752288818359
45068,0.026610754430294037,0.6819010376930237,2.687587261199951
45072,0.0046821231953799725,0.702068567276001,3.9448964595794678
45076,0.03897296264767647,0.8555209636688232,4.254699230194092
45080,0.04706330597400665,0.7090761661529541,3.94232439994812
45084,0.008415225893259048,0.6792665719985962,1.41215181350708
45088,0.007084107492119074,0.6378418803215027,0.9710184335708618
45092,0.09531181305646896,0.7148882150650024,3.343135118484497
45096,0.006847820710390806,0.8368540406227112,4.544032573699951
45100,0.047082383185625076,0.7628254890441895,2.2412567138671875
45104,0.1571088284254074,0.6306114792823792,1.0053443908691406
45108,0.0051612588576972485,0.6807799935340881,3.5235142707824707
45112,0.05560093745589256,0.6059346795082092,3.4815073013305664
45116,0.05227647349238396,0.5763022303581238,1.1816693544387817
45120,0.04746096953749657,0.5628774762153625,1.2335529327392578
45124,0.013171950355172157,0.6672440767288208,2.714350700378418
45128,0.007811114192008972,0.6562390327453613,3.7228894233703613
45132,0.06436790525913239,0.5770069360733032,1.939531922340393
45136,0.04920932650566101,0.7901825308799744,4.92979621887207
45140,0.012880056165158749,0.6188744902610779,1.2405085563659668
45144,0.06909532845020294,0.7281256318092346,3.2622480392456055
45148,0.055158235132694244,0.699387788772583,3.7633118629455566
45152,0.010307393036782742,0.7789292335510254,3.4754137992858887
45156,0.009442796930670738,0.6957035064697266,1.2010753154754639
45160,0.0044886330142617226,0.6867744326591492,1.4141515493392944
45164,0.08060946315526962,0.6208847165107727,1.1356474161148071
45168,0.0902785137295723,0.6501855850219727,0.9714009165763855
45172,0.04071870073676109,0.8510855436325073,4.930789947509766
45176,0.09079227596521378,0.6508656740188599,1.080242395401001
45180,0.007944053038954735,0.6577054858207703,1.4055180549621582
45184,0.04956762492656708,0.6010034680366516,1.1693295240402222
45188,0.005349589977413416,0.6512021422386169,0.9336187839508057
45192,0.009944473393261433,0.566225528717041,0.8894170522689819
45196,0.14646399021148682,0.6461167335510254,2.7595436573028564
45200,0.08938169479370117,0.5996358394622803,1.8773252964019775
45204,0.025150394067168236,0.7082232236862183,3.556495428085327
45208,0.009163310751318932,0.6191051006317139,1.3723818063735962
45212,0.013194557279348373,0.567847728729248,1.0037047863006592
45216,0.039465196430683136,0.6746821403503418,2.8197388648986816
45220,0.007477582897990942,0.6595834493637085,1.508650302886963
45224,0.16207115352153778,0.6766554117202759,4.273975372314453
45228,0.05293240398168564,0.8078787922859192,3.8709630966186523
45232,0.011578490026295185,0.7117834091186523,2.540783405303955
45236,0.005055943503975868,0.7663620710372925,3.242053985595703
45240,0.07092498242855072,0.8416686058044434,4.310535430908203
45244,0.0932949036359787,0.6101861596107483,0.9002465009689331
45248,0.050285447388887405,0.650542676448822,1.3295655250549316
45252,0.005765859037637711,0.7262925505638123,3.310652732849121
45256,0.03867924213409424,0.6487915515899658,1.1951868534088135
45260,0.1287441849708557,0.5862308144569397,0.8712476491928101
45264,0.006422793492674828,0.5315391421318054,0.898262619972229
45268,0.04435502365231514,0.7783427238464355,3.566044807434082
45272,0.055545296519994736,0.6402944326400757,0.9133256077766418
45276,0.08141246438026428,0.5600272417068481,1.2321161031723022
45280,0.007868988439440727,0.6829594373703003,2.034637451171875
45284,0.05860304459929466,0.6829209923744202,3.575368642807007
45288,0.007637192495167255,0.5796451568603516,0.8091180324554443
45292,0.039731722325086594,0.6052803993225098,1.3572051525115967
45296,0.05062147229909897,0.6050990223884583,1.5532994270324707
45300,0.046781595796346664,0.6116127967834473,0.8212383985519409
45304,0.005921770818531513,0.6441770792007446,1.9617562294006348
45308,0.04673951491713524,0.5932998061180115,0.9288468360900879
45312,0.04204392060637474,0.6157166361808777,0.8975427746772766
45316,0.04361257329583168,0.5586668848991394,0.8479498624801636
45320,0.09639766067266464,0.6241377592086792,0.9980263710021973
45324,0.04495234787464142,0.6120152473449707,1.2367372512817383
45328,0.06564868986606598,0.6631877422332764,2.876251459121704
45332,0.14946314692497253,0.6825493574142456,1.6823399066925049
45336,0.015921635553240776,0.6734211444854736,1.4230414628982544
45340,0.006802028976380825,0.6988031268119812,3.0373802185058594
45344,0.07830142229795456,0.6642130613327026,2.5166945457458496
45348,0.005585136357694864,0.655991792678833,0.9164471626281738
45352,0.14773143827915192,0.6255501508712769,1.2753305435180664
45356,0.13302797079086304,0.7036879658699036,3.0375707149505615
45360,0.0455821231007576,0.5947085618972778,0.9459383487701416
45364,0.04871008172631264,0.6927911639213562,3.36236572265625
45368,0.04005921259522438,0.6786726713180542,2.2317306995391846
45372,0.00520707480609417,0.7087487578392029,3.1936559677124023
45376,0.0455758161842823,0.5994974970817566,0.8792123794555664
